Customer Name,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status,Zone Desc,State,Channel,Designation,Manager,Resolution SLA (Mins),Resp SLA (Seconds),Resolution Catgory,Response SLA pass,Resolution SLA pass,week_label
ROCAD,2020-12-18 14:54:14,2020-12-18 14:56:53,2020-12-18 19:09:17,Routine Service,Sekina,2020-12-18 23:30:39,Completed,Closed,South-West,ONDO,WebForm,Operator,Victor,252.4,159.0,Critical,fail,fail,week 51
Wemathon,2020-12-22 09:40:44,2020-12-22 09:46:18,2020-12-22 14:10:24,Routine Service,Kingsley,2020-12-22 19:59:56,Completed,Closed,South-West,LAGOS,WebForm,Operator,Kerry,264.1,334.0,Critical,fail,fail,week 52
Gmicord,2020-12-23 14:46:22,2020-12-23 14:56:45,2020-12-23 20:08:20,Line damage,Jonathan,2020-12-24 01:31:05,Completed,Closed,South-South,RIVERS,Chatbot,Operator,Kerry,311.58,623.0,Critical,fail,fail,week 52
Jiji,2020-12-04 15:02:06,2020-12-04 15:05:25,2020-12-04 19:20:34,Routine Service,Brenda,2020-12-05 00:44:53,Completed,Closed,North-East,BORNO,Chatbot,Operator,Kerry,255.15,199.0,Critical,fail,fail,week 49
ROCAD,2020-12-21 09:25:40,2020-12-21 09:27:01,2020-12-21 12:31:41,Customers End,Jonathan,2020-12-21 16:44:05,Completed,Closed,North-West,KATSINA,Phone Call,Operator,Kerry,184.67,81.0,Critical,fail,fail,week 52
WetinLas,2020-12-22 11:45:54,2020-12-22 11:56:36,2020-12-22 16:01:01,Routine Service,Segun,2020-12-22 20:30:57,Completed,Closed,South-South,RIVERS,Social Media,Operator,Seun,244.42,642.0,Critical,fail,fail,week 52
Transnational,2020-12-09 12:38:09,2020-12-09 12:39:18,2020-12-09 17:00:22,Customers End,Sherifat,2020-12-09 21:28:07,Completed,Closed,North-West,KANO,Phone Call,Operator,Victor,261.07,69.0,Critical,fail,fail,week 50
Lemway,2020-12-24 12:29:51,2020-12-24 12:30:57,2020-12-24 17:14:39,Line damage,Bukky,2020-12-24 22:08:26,Completed,Closed,North-East,ADAMAWA,Email,Operator,Wale,283.7,66.0,Critical,fail,fail,week 52
Sterling,2020-12-18 13:37:14,2020-12-18 13:45:56,2020-12-18 17:15:23,Customers End,Myers,2025-11-16 09:23:19,Active,Open,South-West,EKITI,Email,Operator,Kerry,209.45,522.0,Critical,fail,fail,week 51
ShopLite,2020-12-17 14:59:33,2020-12-17 15:03:12,2020-12-17 18:30:21,Routine Service,Paul,2020-12-17 23:08:37,Completed,Closed,South-South,RIVERS,Email,Operator,Seun,207.15,219.0,Critical,fail,fail,week 51
Tranos,2020-12-15 12:19:32,2020-12-15 12:27:05,2020-12-15 17:29:32,hardware failure,Paul,2020-12-15 22:00:51,Completed,Closed,North-Central,KWARA,WebForm,Operator,Seun,302.45,453.0,Critical,fail,fail,week 51
Arik,2020-12-18 13:19:14,2020-12-18 13:21:44,2020-12-18 16:28:12,Line damage,Jonathan,2020-12-18 19:44:25,Completed,Closed,South-East,IMO,USSD,Operator,Kerry,186.47,150.0,Critical,fail,fail,week 51
Arik,2020-12-09 09:03:44,2020-12-09 09:05:13,2020-12-09 13:28:36,Customers End,Sola,2025-11-16 09:23:19,Active,Open,North-East,BORNO,Chatbot,Operator,Wale,263.38,89.0,Critical,fail,fail,week 50
Shell,2020-12-15 09:36:47,2020-12-15 09:47:26,2020-12-15 14:09:31,Line damage,Amelia,2020-12-15 19:23:06,Completed,Closed,North-East,GOMBE,Social Media,Operator,Kerry,262.08,639.0,Critical,fail,fail,week 51
Bimta,2020-12-03 10:30:54,2020-12-03 10:39:24,2020-12-03 16:02:29,hardware failure,John,2020-12-03 21:52:48,Completed,Closed,North-Central,NASARAWA,Chatbot,Operator,Victor,323.08,510.0,Critical,fail,fail,week 49
BetLife,2020-12-08 12:11:22,2020-12-08 12:15:28,2020-12-08 18:00:04,Line damage,Atiku,2020-12-08 22:47:22,Completed,Closed,North-West,KEBBI,Email,Operator,Victor,344.6,246.0,Critical,fail,fail,week 50
Jiji,2020-12-15 13:37:33,2020-12-15 13:42:45,2020-12-15 17:07:55,Customers End,Habeeb,2020-12-15 21:00:19,Completed,Closed,South-South,RIVERS,Chatbot,Operator,Victor,205.17,312.0,Critical,fail,fail,week 51
Transnational,2020-12-04 08:03:01,2020-12-04 08:13:21,2020-12-04 13:23:57,Customers End,Sherifat,2020-12-04 17:08:31,Completed,Closed,North-West,KANO,USSD,Operator,Victor,310.6,620.0,Critical,fail,fail,week 49
Cassava,2020-12-07 08:27:59,2020-12-07 08:38:28,2020-12-07 12:44:45,Line damage,Atiku,2020-12-07 18:01:13,Completed,Closed,South-West,ONDO,Chatbot,Operator,Victor,246.28,629.0,Critical,fail,fail,week 50
Allied,2020-12-14 13:12:03,2020-12-14 13:17:13,2020-12-14 17:55:20,Customers End,Amelia,2025-11-16 09:23:19,Active,Open,South-South,CROSS RIVER,USSD,Operator,Kerry,278.12,310.0,Critical,fail,fail,week 51
Jacobs,2020-12-27 14:01:41,2020-12-27 14:03:20,2020-12-27 18:31:44,Customers End,Habeeb,2020-12-27 22:47:30,Completed,Closed,North-East,GOMBE,Chatbot,Operator,Victor,268.4,99.0,Critical,fail,fail,week 52
Denna,2020-12-21 11:53:34,2020-12-21 12:04:12,2020-12-21 16:14:20,Line damage,John,2020-12-21 21:39:39,Completed,Closed,North-Central,NASARAWA,USSD,Operator,Victor,250.13,638.0,Critical,fail,fail,week 52
Alumaco,2020-12-17 08:38:27,2020-12-17 08:40:54,2020-12-17 12:11:29,Routine Service,Habeeb,2020-12-17 17:39:05,Completed,Closed,North-Central,PLATEAU,USSD,Operator,Victor,210.58,147.0,Critical,fail,fail,week 51
Zercom,2020-12-11 14:51:39,2020-12-11 14:52:58,2020-12-11 20:33:03,Customers End,Kingsley,2020-12-11 23:53:38,Completed,Closed,North-Central,PLATEAU,Email,Operator,Kerry,340.08,79.0,Critical,fail,fail,week 50
ROCAD,2020-12-01 15:42:39,2020-12-01 15:50:47,2020-12-01 20:13:21,Customers End,Brenda,2020-12-02 00:28:15,Completed,Closed,South-South,ANAMBRA,Social Media,Operator,Kerry,262.57,488.0,Critical,fail,fail,week 49
Union,2020-12-06 12:41:11,2020-12-06 12:48:26,2020-12-06 17:10:38,Line damage,Jonathan,2020-12-06 20:37:21,Completed,Closed,North-West,KADUNA,WebForm,Operator,Kerry,262.2,435.0,Critical,fail,fail,week 49
Union,2020-12-17 12:46:54,2020-12-17 12:47:29,2020-12-17 18:12:39,Customers End,Jennifer,2020-12-17 21:41:57,Completed,Closed,North-West,KADUNA,Social Media,Operator,Kerry,325.17,35.0,Critical,fail,fail,week 51
Goodies,2020-12-04 12:03:07,2020-12-04 12:07:17,2020-12-04 16:51:05,Line damage,Jonathan,2020-12-04 20:07:20,Completed,Closed,South-South,DELTA,Phone Call,Operator,Kerry,283.8,250.0,Critical,fail,fail,week 49
Sahad,2020-12-07 14:40:37,2020-12-07 14:42:46,2020-12-07 18:24:07,Routine Service,John,2020-12-07 23:58:01,Completed,Closed,South-South,RIVERS,Email,Operator,Victor,221.35,129.0,Critical,fail,fail,week 50
Olando,2020-12-13 09:11:00,2020-12-13 09:15:47,2020-12-13 14:34:04,Support network failures,Habeeb,2020-12-13 18:11:16,Completed,Closed,South-West,LAGOS,USSD,Operator,Victor,318.28,287.0,Critical,fail,fail,week 50
MIEC,2020-12-23 09:43:26,2020-12-23 09:45:07,2020-12-23 12:52:39,Customers End,Tunde,2020-12-23 16:10:06,Completed,Closed,South-South,RIVERS,Email,Operator,Victor,187.53,101.0,Critical,fail,fail,week 52
ShopLite,2020-12-10 08:32:01,2020-12-10 08:32:12,2020-12-10 12:37:55,Customers End,Jonathan,2020-12-10 18:25:47,Completed,Closed,South-South,AKWA IBOM,USSD,Operator,Kerry,245.72,11.0,Critical,pass,fail,week 50
Microchips,2020-12-21 08:11:15,2020-12-21 08:13:35,2020-12-21 11:13:54,Customers End,Sherifat,2025-11-16 09:23:19,Active,Open,North-Central,NIGER,Social Media,Operator,Victor,180.32,140.0,Critical,fail,fail,week 52
Mikano,2020-12-04 10:13:03,2020-12-04 10:16:42,2020-12-04 15:35:13,Customers End,Atiku,2020-12-04 20:00:52,Completed,Closed,South-East,ENUGU,Email,Operator,Victor,318.52,219.0,Critical,fail,fail,week 49
NTAS,2020-12-24 15:30:47,2020-12-24 15:40:28,2020-12-24 20:22:11,Customers End,Habeeb,2020-12-25 00:54:59,Completed,Closed,North-West,ZAMFARA,Phone Call,Operator,Victor,281.72,581.0,Critical,fail,fail,week 52
FoodCo,2020-12-12 13:39:58,2020-12-12 13:41:34,2020-12-12 17:54:36,Customers End,Atiku,2020-12-12 23:29:30,Completed,Closed,North-Central,PLATEAU,WebForm,Operator,Victor,253.03,96.0,Critical,fail,fail,week 50
Ultimate,2020-12-01 09:19:53,2020-12-01 09:27:15,2020-12-01 13:47:50,Customers End,Jonathan,2020-12-01 17:33:33,Completed,Closed,North-Central,FCT ABUJA,Email,Operator,Kerry,260.58,442.0,Critical,fail,fail,week 49
BetSan,2020-12-26 09:16:44,2020-12-26 09:21:56,2020-12-26 14:28:05,Line damage,Fola,2020-12-26 19:10:17,Completed,Closed,South-West,OYO,WebForm,Operator,Wale,306.15,312.0,Critical,fail,fail,week 52
Sahad,2020-12-28 14:09:22,2020-12-28 14:10:37,2020-12-28 19:27:11,Customers End,Sekina,2020-12-28 23:17:42,Completed,Closed,South-West,LAGOS,Email,Operator,Victor,316.57,75.0,Critical,fail,fail,week 53
Afrikgold,2020-12-04 14:14:06,2020-12-04 14:17:49,2020-12-04 18:23:18,Line damage,Brenda,2020-12-04 23:56:37,Completed,Closed,North-East,BORNO,Phone Call,Operator,Kerry,245.48,223.0,Critical,fail,fail,week 49
SupaTram,2020-12-14 13:27:58,2020-12-14 13:35:24,2020-12-14 17:39:54,Uknown,Sola,2020-12-14 23:11:42,Completed,Closed,South-East,ENUGU,USSD,Operator,Wale,244.5,446.0,Critical,fail,fail,week 51
Jara,2020-12-23 08:50:19,2020-12-23 08:58:35,2020-12-23 14:09:42,Support network failures,Jennifer,2020-12-23 17:28:23,Completed,Closed,South-West,OGUN,WebForm,Operator,Kerry,311.12,496.0,Critical,fail,fail,week 52
Jiji,2020-12-25 14:36:18,2020-12-25 14:40:59,2020-12-25 17:41:14,hardware failure,Sheg,2020-12-25 22:08:07,Completed,Closed,South-South,ANAMBRA,Chatbot,Operator,Seun,180.25,281.0,Critical,fail,fail,week 52
Transnational,2020-12-10 08:06:54,2020-12-10 08:14:29,2020-12-10 11:36:43,Customers End,Paul,2025-11-16 09:23:19,Active,Open,North-Central,NIGER,USSD,Operator,Seun,202.23,455.0,Critical,fail,fail,week 50
Goodies,2020-12-22 12:20:46,2020-12-22 12:28:16,2020-12-22 15:59:46,Line damage,Mary,2020-12-22 20:42:30,Completed,Closed,North-Central,PLATEAU,Phone Call,Operator,Wale,211.5,450.0,Critical,fail,fail,week 52
Wazpper,2020-12-12 09:51:07,2020-12-12 09:56:28,2020-12-12 14:06:46,Routine Service,Goodluck,2025-11-16 09:23:19,Terminated,Terminated,North-East,BORNO,Email,Operator,Kerry,250.3,321.0,Critical,fail,fail,week 50
Jacobs,2020-12-23 13:10:26,2020-12-23 13:17:09,2020-12-23 18:29:11,Customers End,John,2020-12-23 22:14:58,Completed,Closed,South-West,EKITI,USSD,Operator,Victor,312.03,403.0,Critical,fail,fail,week 52
Tidel,2020-12-21 11:18:30,2020-12-21 11:24:44,2020-12-21 14:25:53,Uknown,Kola,2020-12-21 18:14:20,Completed,Closed,South-East,IMO,WebForm,Operator,Wale,181.15,374.0,Critical,fail,fail,week 52
ShopLite,2020-12-20 10:36:35,2020-12-20 10:43:08,2020-12-20 14:23:26,Customers End,Paul,2025-11-16 09:23:19,Active,Open,North-Central,NASARAWA,Chatbot,Operator,Seun,220.3,393.0,Critical,fail,fail,week 51
Transnational,2020-12-28 14:41:52,2020-12-28 14:52:36,2020-12-28 19:57:01,Routine Service,Sekina,2020-12-29 01:43:26,Completed,Closed,South-East,ENUGU,USSD,Operator,Victor,304.42,644.0,Critical,fail,fail,week 53
BetBoss,2020-12-15 14:14:34,2020-12-15 14:15:16,2020-12-15 17:40:41,Customers End,Habeeb,2020-12-15 21:33:24,Completed,Closed,North-West,ZAMFARA,Chatbot,Operator,Victor,205.42,42.0,Critical,fail,fail,week 51
Dang,2020-12-24 13:31:50,2020-12-24 13:37:37,2020-12-24 19:06:22,Customers End,John,2020-12-24 22:53:54,Completed,Closed,North-Central,KOGI,USSD,Operator,Victor,328.75,347.0,Critical,fail,fail,week 52
FoodCo,2020-12-12 12:06:11,2020-12-12 12:07:38,2020-12-12 15:35:47,hardware failure,Sherifat,2020-12-12 21:04:26,Completed,Closed,South-South,DELTA,Phone Call,Operator,Victor,208.15,87.0,Critical,fail,fail,week 50
SupaTram,2020-12-04 10:27:15,2020-12-04 10:30:39,2020-12-04 13:54:47,Routine Service,Segun,2020-12-04 18:32:41,Completed,Closed,North-West,KATSINA,Chatbot,Operator,Seun,204.13,204.0,Critical,fail,fail,week 49
Dan,2020-12-11 10:56:39,2020-12-11 11:01:47,2020-12-11 16:44:27,Customers End,John,2020-12-11 21:31:52,Completed,Closed,North-West,ZAMFARA,Chatbot,Operator,Victor,342.67,308.0,Critical,fail,fail,week 50
Zeenab,2020-12-20 14:03:46,2020-12-20 14:06:07,2020-12-20 17:20:14,Customers End,Paul,2020-12-20 22:36:54,Completed,Closed,South-West,EKITI,Phone Call,Operator,Seun,194.12,141.0,Critical,fail,fail,week 51
Jiji,2020-12-07 13:29:40,2020-12-07 13:36:21,2020-12-07 16:36:46,Uknown,Bola,2020-12-07 21:00:19,Completed,Closed,North-East,BORNO,USSD,Operator,Victor,180.42,401.0,Critical,fail,fail,week 50
Access,2020-12-13 10:33:39,2020-12-13 10:36:18,2020-12-13 16:20:56,Customers End,Sekina,2020-12-13 21:54:30,Completed,Closed,North-Central,NASARAWA,USSD,Operator,Victor,344.63,159.0,Critical,fail,fail,week 50
Allied,2020-12-01 11:44:17,2020-12-01 11:54:41,2020-12-01 17:22:09,Line damage,Habeeb,2020-12-01 21:42:20,Completed,Closed,South-West,OYO,Phone Call,Operator,Victor,327.47,624.0,Critical,fail,fail,week 49
BAGCO,2020-12-21 11:34:19,2020-12-21 11:43:47,2020-12-21 16:12:10,Customers End,Amelia,2020-12-21 19:48:59,Completed,Closed,South-East,EBONYI,Social Media,Operator,Kerry,268.38,568.0,Critical,fail,fail,week 52
Cassava,2020-12-24 14:10:54,2020-12-24 14:19:06,2020-12-24 19:24:32,Customers End,Habeeb,2020-12-24 22:40:50,Completed,Closed,North-East,BORNO,Email,Operator,Victor,305.43,492.0,Critical,fail,fail,week 52
CCD,2020-12-04 13:40:37,2020-12-04 13:42:01,2020-12-04 18:12:48,Customers End,Bola,2020-12-05 00:04:07,Completed,Closed,North-West,KADUNA,Chatbot,Operator,Victor,270.78,84.0,Critical,fail,fail,week 49
Transnational,2020-12-15 14:23:15,2020-12-15 14:32:50,2020-12-15 19:34:18,Customers End,John,2025-11-16 09:23:19,Terminated,Terminated,North-Central,KWARA,Chatbot,Operator,Victor,301.47,575.0,Critical,fail,fail,week 51
BetSan,2020-12-19 10:40:35,2020-12-19 10:48:50,2020-12-19 14:21:22,Customers End,Goodluck,2020-12-19 19:09:07,Completed,Closed,North-West,ZAMFARA,Chatbot,Operator,Kerry,212.53,495.0,Critical,fail,fail,week 51
BetSan,2020-12-19 15:01:46,2020-12-19 15:02:26,2020-12-19 18:27:58,Customers End,Vitus,2020-12-19 22:11:34,Completed,Closed,North-Central,NASARAWA,Chatbot,Operator,Seun,205.53,40.0,Critical,fail,fail,week 51
Computek,2020-12-05 13:46:33,2020-12-05 13:54:17,2020-12-05 18:14:56,Line damage,Paul,2020-12-05 22:27:44,Completed,Closed,South-West,LAGOS,Chatbot,Operator,Seun,260.65,464.0,Critical,fail,fail,week 49
Jiji,2020-12-05 10:54:42,2020-12-05 11:01:48,2020-12-05 16:43:21,Customers End,Vitus,2020-12-05 22:21:51,Completed,Closed,North-West,SOKOTO,Chatbot,Operator,Seun,341.55,426.0,Critical,fail,fail,week 49
BAGCO,2020-12-27 15:39:15,2020-12-27 15:46:31,2020-12-27 20:50:33,Customers End,Brenda,2020-12-28 00:17:49,Completed,Closed,South-South,DELTA,Chatbot,Operator,Kerry,304.03,436.0,Critical,fail,fail,week 52
Geotextile,2020-12-15 15:17:04,2020-12-15 15:17:41,2020-12-15 18:42:01,Customers End,Kachi,2020-12-16 00:25:34,Completed,Closed,South-West,EKITI,Phone Call,Operator,Seun,204.33,37.0,Critical,fail,fail,week 51
ROCAD,2020-12-13 11:02:00,2020-12-13 11:06:36,2020-12-13 14:12:54,Customers End,Jonathan,2020-12-13 19:46:10,Completed,Closed,North-East,BORNO,Phone Call,Operator,Kerry,186.3,276.0,Critical,fail,fail,week 50
BetSan,2020-12-08 10:36:53,2020-12-08 10:46:01,2020-12-08 14:01:45,Routine Service,Atiku,2020-12-08 17:50:27,Completed,Closed,South-South,ANAMBRA,Chatbot,Operator,Victor,195.73,548.0,Critical,fail,fail,week 50
Transnational,2020-12-23 11:35:50,2020-12-23 11:39:00,2020-12-23 15:05:06,Line damage,Bukky,2020-12-23 20:57:39,Completed,Closed,South-West,EKITI,Social Media,Operator,Wale,206.1,190.0,Critical,fail,fail,week 52
ROCAD,2020-12-13 10:40:03,2020-12-13 10:45:23,2020-12-13 15:11:33,Customers End,Brenda,2020-12-13 18:40:52,Completed,Closed,South-South,RIVERS,Phone Call,Operator,Kerry,266.17,320.0,Critical,fail,fail,week 50
Bates,2020-12-03 13:24:04,2020-12-03 13:30:44,2020-12-03 17:57:08,Uknown,Myers,2020-12-03 22:37:47,Completed,Closed,South-South,DELTA,USSD,Operator,Kerry,266.4,400.0,Critical,fail,fail,week 49
International,2020-12-06 15:21:13,2020-12-06 15:29:01,2020-12-06 19:33:29,Routine Service,Sekina,2020-12-06 23:25:15,Completed,Closed,North-West,KANO,Social Media,Operator,Victor,244.47,468.0,Critical,fail,fail,week 49
Transnational,2020-12-14 11:49:35,2020-12-14 11:52:11,2020-12-14 16:37:18,Line damage,John,2020-12-14 21:24:59,Completed,Closed,South-South,EDO,WebForm,Operator,Victor,285.12,156.0,Critical,fail,fail,week 51
ACCNI,2020-12-21 11:50:18,2020-12-21 11:54:57,2020-12-21 14:55:36,Customers End,Myers,2020-12-21 19:43:08,Completed,Closed,North-Central,NASARAWA,USSD,Operator,Kerry,180.65,279.0,Critical,fail,fail,week 52
Transnational,2020-12-24 09:52:06,2020-12-24 09:56:43,2020-12-24 15:06:26,Customers End,Segun,2020-12-24 20:46:09,Completed,Closed,North-Central,PLATEAU,WebForm,Operator,Seun,309.72,277.0,Critical,fail,fail,week 52
Kabo,2020-12-11 15:07:34,2020-12-11 15:11:08,2020-12-11 20:51:52,Customers End,Brenda,2020-12-12 00:45:15,Completed,Closed,South-West,OSUN,Chatbot,Operator,Kerry,340.73,214.0,Critical,fail,fail,week 50
Marketsquare,2020-12-18 11:56:42,2020-12-18 11:58:53,2020-12-18 15:29:34,Line damage,Kola,2020-12-18 19:50:29,Completed,Closed,South-South,ANAMBRA,Email,Operator,Wale,210.68,131.0,Critical,fail,fail,week 51
Transnational,2020-12-03 15:10:26,2020-12-03 15:15:57,2020-12-03 20:00:34,hardware failure,Tunde,2020-12-03 23:32:57,Completed,Closed,South-South,BAYELSA,Chatbot,Operator,Victor,284.62,331.0,Critical,fail,fail,week 49
Transnational,2020-12-07 11:46:22,2020-12-07 11:52:27,2020-12-07 15:54:01,Customers End,Vitus,2020-12-07 21:39:36,Completed,Closed,North-Central,FCT ABUJA,Phone Call,Operator,Seun,241.57,365.0,Critical,fail,fail,week 50
PWAN,2020-12-24 11:18:11,2020-12-24 11:25:47,2020-12-24 16:59:24,Uknown,Jennifer,2020-12-24 21:29:11,Completed,Closed,North-Central,NASARAWA,Email,Operator,Kerry,333.62,456.0,Critical,fail,fail,week 52
Dan,2020-12-23 09:24:25,2020-12-23 09:33:44,2020-12-23 13:59:32,Customers End,Tunde,2020-12-23 19:43:27,Completed,Closed,South-West,ONDO,USSD,Operator,Victor,265.8,559.0,Critical,fail,fail,week 52
Union,2020-12-28 15:08:59,2020-12-28 15:14:36,2020-12-28 20:49:12,Power Loss,Sherifat,2020-12-29 01:24:45,Completed,Closed,South-East,EBONYI,WebForm,Operator,Victor,334.6,337.0,Critical,fail,fail,week 53
ShopLite,2020-12-23 08:20:13,2020-12-23 08:30:28,2020-12-23 12:34:09,Customers End,John,2020-12-23 16:11:55,Completed,Closed,North-West,KANO,Phone Call,Operator,Victor,243.68,615.0,Critical,fail,fail,week 52
Dan,2020-12-26 15:21:42,2020-12-26 15:30:47,2020-12-26 20:48:50,Customers End,Vitus,2020-12-27 02:38:28,Completed,Closed,South-West,OYO,Chatbot,Operator,Seun,318.05,545.0,Critical,fail,fail,week 52
Sahad,2020-12-19 15:33:58,2020-12-19 15:41:26,2020-12-19 20:23:07,hardware failure,Jonathan,2020-12-20 00:05:03,Completed,Closed,South-West,OYO,USSD,Operator,Kerry,281.68,448.0,Critical,fail,fail,week 51
BetSan,2020-12-11 14:37:39,2020-12-11 14:45:19,2020-12-11 19:21:33,Customers End,Goodluck,2020-12-11 22:42:06,Completed,Closed,North-West,KATSINA,Chatbot,Operator,Kerry,276.23,460.0,Critical,fail,fail,week 50
International,2020-12-24 13:11:46,2020-12-24 13:21:00,2020-12-24 17:00:42,Customers End,Habeeb,2020-12-24 22:48:32,Completed,Closed,South-South,ANAMBRA,USSD,Operator,Victor,219.7,554.0,Critical,fail,fail,week 52
Union,2020-12-08 13:02:26,2020-12-08 13:08:48,2020-12-08 16:52:32,Customers End,Atiku,2025-11-16 09:23:19,Terminated,Terminated,North-Central,NIGER,USSD,Operator,Victor,223.73,382.0,Critical,fail,fail,week 50
BetSan,2020-12-19 10:53:18,2020-12-19 10:56:03,2020-12-19 16:34:32,Routine Service,Jonathan,2020-12-19 20:59:18,Completed,Closed,North-East,BORNO,Phone Call,Operator,Kerry,338.48,165.0,Critical,fail,fail,week 51
ShopLite,2020-12-20 11:14:32,2020-12-20 11:15:10,2020-12-20 16:58:36,Customers End,Amelia,2020-12-20 21:14:01,Completed,Closed,South-South,DELTA,Social Media,Operator,Kerry,343.43,38.0,Critical,fail,fail,week 51
International,2020-12-22 12:17:00,2020-12-22 12:23:20,2020-12-22 17:41:00,Customers End,Jennifer,2020-12-22 23:08:51,Completed,Closed,North-West,KATSINA,Social Media,Operator,Kerry,317.67,380.0,Critical,fail,fail,week 52
Transnational,2020-12-13 15:19:01,2020-12-13 15:24:36,2020-12-13 20:25:06,Uknown,Habeeb,2020-12-14 00:16:41,Completed,Closed,South-West,OGUN,WebForm,Operator,Victor,300.5,335.0,Critical,fail,fail,week 50
Fidelity,2020-12-04 08:23:44,2020-12-04 08:31:27,2020-12-04 12:14:43,Customers End,Vitus,2020-12-04 17:02:28,Completed,Closed,South-South,RIVERS,Social Media,Operator,Seun,223.27,463.0,Critical,fail,fail,week 49
ShopLite,2020-12-07 14:16:18,2020-12-07 14:19:05,2020-12-07 19:02:17,hardware failure,Sheg,2020-12-08 00:33:30,Completed,Closed,South-South,DELTA,WebForm,Operator,Seun,283.2,167.0,Critical,fail,fail,week 50
PWAN,2020-12-15 15:37:19,2020-12-15 15:41:38,2020-12-15 20:03:07,Customers End,Sherifat,2020-12-16 01:45:59,Completed,Closed,South-South,DELTA,Social Media,Operator,Victor,261.48,259.0,Critical,fail,fail,week 51
BetSan,2020-12-23 10:26:39,2020-12-23 10:28:02,2020-12-23 14:47:25,Customers End,Fola,2025-11-16 09:23:19,Active,Open,South-South,DELTA,Chatbot,Operator,Wale,259.38,83.0,Critical,fail,fail,week 52
SupaTram,2020-12-01 12:30:43,2020-12-01 12:32:03,2020-12-01 18:04:32,Customers End,Atiku,2020-12-01 23:58:13,Completed,Closed,South-West,OGUN,Email,Operator,Victor,332.48,80.0,Critical,fail,fail,week 49
Jacobs,2020-12-26 11:44:21,2020-12-26 11:48:32,2020-12-26 17:26:46,Routine Service,Bola,2020-12-26 22:42:23,Completed,Closed,South-West,LAGOS,Chatbot,Operator,Victor,338.23,251.0,Critical,fail,fail,week 52
CCD,2020-12-17 14:02:41,2020-12-17 14:02:51,2020-12-17 17:16:34,Customers End,Myers,2020-12-17 22:08:20,Completed,Closed,North-West,KEBBI,Phone Call,Operator,Kerry,193.72,10.0,Critical,pass,fail,week 51
CCD,2020-12-09 12:08:49,2020-12-09 12:15:37,2020-12-09 15:44:44,Customers End,Sola,2025-11-16 09:23:19,Active,Open,South-West,OYO,Chatbot,Operator,Wale,209.12,408.0,Critical,fail,fail,week 50
BetSan,2020-12-09 12:55:04,2020-12-09 12:56:18,2020-12-09 18:04:35,Line damage,Sola,2020-12-09 21:32:27,Completed,Closed,North-Central,KOGI,Phone Call,Operator,Wale,308.28,74.0,Critical,fail,fail,week 50
Jiji,2020-12-10 10:11:42,2020-12-10 10:19:55,2020-12-10 15:35:14,hardware failure,Bola,2020-12-10 19:49:04,Completed,Closed,South-South,DELTA,Social Media,Operator,Victor,315.32,493.0,Critical,fail,fail,week 50
Jacobs,2020-12-15 10:09:22,2020-12-15 10:14:27,2020-12-15 13:33:48,Customers End,Fola,2020-12-15 19:16:18,Completed,Closed,North-Central,BENUE,Phone Call,Operator,Wale,199.35,305.0,Critical,fail,fail,week 51
Jumlaa,2020-12-20 14:36:05,2020-12-20 14:45:34,2020-12-20 20:03:45,Customers End,Sherifat,2020-12-21 01:58:36,Completed,Closed,South-West,OGUN,WebForm,Operator,Victor,318.18,569.0,Critical,fail,fail,week 51
NDCC,2020-12-07 10:49:24,2020-12-07 10:55:56,2020-12-07 15:08:13,Customers End,Goodluck,2020-12-07 18:49:37,Completed,Closed,South-East,ABIA,USSD,Operator,Kerry,252.28,392.0,Critical,fail,fail,week 50
Jiji,2020-12-27 15:35:50,2020-12-27 15:39:37,2020-12-27 20:40:25,Line damage,Paul,2020-12-28 02:08:01,Completed,Closed,North-West,KANO,Social Media,Operator,Seun,300.8,227.0,Critical,fail,fail,week 52
NTAS,2020-12-03 10:23:43,2020-12-03 10:26:24,2020-12-03 14:06:07,Customers End,Ore,2025-11-16 09:23:19,Active,Open,North-West,KANO,USSD,Operator,Seun,219.72,161.0,Critical,fail,fail,week 49
Ensure,2020-12-01 08:39:41,2020-12-01 08:46:50,2020-12-01 13:28:24,Uknown,Jonathan,2020-12-01 17:50:10,Completed,Closed,South-South,DELTA,Email,Operator,Kerry,281.57,429.0,Critical,fail,fail,week 49
Olando,2020-12-06 08:08:38,2020-12-06 08:15:53,2020-12-06 12:31:13,Uknown,Akin,2020-12-06 16:58:06,Completed,Closed,South-East,IMO,Email,Operator,Wale,255.33,435.0,Critical,fail,fail,week 49
CCD,2020-12-25 11:34:01,2020-12-25 11:34:18,2020-12-25 15:00:06,Line damage,Bola,2020-12-25 18:20:39,Completed,Closed,North-East,BORNO,Phone Call,Operator,Victor,205.8,17.0,Critical,fail,fail,week 52
BetBoss,2020-12-07 11:22:53,2020-12-07 11:32:10,2020-12-07 17:05:39,Customers End,Sheg,2020-12-07 20:58:13,Completed,Closed,South-East,ENUGU,Email,Operator,Seun,333.48,557.0,Critical,fail,fail,week 50
ACCNI,2020-12-12 11:33:48,2020-12-12 11:40:14,2020-12-12 16:06:49,Customers End,Tunde,2020-12-12 21:00:23,Completed,Closed,South-West,EKITI,Social Media,Operator,Victor,266.58,386.0,Critical,fail,fail,week 50
